key_z,ion,element_raw,wavelength_air_A,excitation_potential_eV,gf_linelist_vald,reference_code,hfs_n_components,nist_log_gf,nist_grade,nist_acc_pct,nist_ref_tp,nist_ref_line,nist_wavelength_A,nist_ei_eV,n_nist_candidates,adjudicated,delta_nist_minus_vald,log_gf_used,gf_grade,gf_grade_source,gf_sigma_dex,gf_reference_tag,gf_ref_loggf,gf_delta_dex,gf_note
26,1,Fe 1,3306.139,3.6025,-2.035,VALD3,1,,,,,,,,0,False,,-2.035,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.035,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3306.34,3.0469,-0.072,VALD3,1,-0.0721678671334182,B,10.0,T5720,L11631,3306.3393,3.0468689,1,True,-0.0001678671334181,-0.0721678671334182,GF-NIST,NIST ASD accuracy class B (<=10.0% on A_ki),0.04139268515822507,NIST ASD (astroquery) T5720,-0.0721678671334182,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3306.355,2.2227,-0.402,VALD3,1,-0.4023048140744876,B,10.0,T5720,L11631,3306.3545,2.22271209,1,True,-0.0003048140744875,-0.4023048140744876,GF-NIST,NIST ASD accuracy class B (<=10.0% on A_ki),0.04139268515822507,NIST ASD (astroquery) T5720,-0.4023048140744876,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3306.388,3.6864,-3.309,VALD3,1,,,,,,,,0,False,,-3.309,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.309,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3306.4819999999995,3.3009,-0.979,VALD3,1,,,,,,,,0,False,,-0.979,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-0.979,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3306.587,2.9488,-1.745,VALD3,1,,,,,,,,0,False,,-1.745,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.745,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3306.875,3.417,-2.45,VALD3,1,,,,,,,,0,False,,-2.45,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.45,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3307.0060000000003,2.9488,-2.498,VALD3,1,,,,,,,,0,False,,-2.498,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.498,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3307.233,3.2367,-0.377,VALD3,1,-0.3768541253620603,B+,7.0,T5720,L11631,3307.2334,3.23672008,1,True,0.0001458746379396,-0.3768541253620603,GF-NIST,NIST ASD accuracy class B+ (<=7.0% on A_ki),0.029383777685209667,NIST ASD (astroquery) T5720,-0.3768541253620603,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3307.686,2.998,-2.827,VALD3,1,,,,,,,,0,False,,-2.827,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.827,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3307.752,3.6416,-3.991,VALD3,1,,,,,,,,0,False,,-3.991,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.991,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3308.613,2.8325,-3.416,VALD3,1,,,,,,,,0,False,,-3.416,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.416,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3308.735,3.6946,-2.744,VALD3,1,,,,,,,,0,False,,-2.744,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.744,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3308.7430000000004,2.4041,-1.994,VALD3,1,,,,,,,,0,False,,-1.994,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.994,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3308.761,2.7275,-3.59,VALD3,1,,,,,,,,0,False,,-3.59,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.59,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3308.783,3.2112,-1.842,VALD3,1,,,,,,,,0,False,,-1.842,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.842,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3309.974,4.2562,-2.437,VALD3,1,,,,,,,,0,False,,-2.437,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.437,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3310.157,3.5732,-3.829,VALD3,1,,,,,,,,0,False,,-3.829,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.829,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3310.177,2.8755,-5.076,VALD3,1,,,,,,,,0,False,,-5.076,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-5.076,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3310.341,2.9488,-1.166,VALD3,1,-1.1655157146651949,C+,18.0,T5720,L11631,3310.341,2.94879294,1,True,0.000484285334805,-1.1655157146651949,GF-NIST,NIST ASD accuracy class C+ (<=18.0% on A_ki),0.07188200730612536,NIST ASD (astroquery) T5720,-1.1655157146651949,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3310.467,2.998,-3.44,VALD3,1,,,,,,,,0,False,,-3.44,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.44,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3310.473,3.4149,-3.279,VALD3,1,,,,,,,,0,False,,-3.279,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.279,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3310.49,3.2515,-1.04,VALD3,1,-1.0409586076789064,C+,18.0,T5720,L11631,3310.4905,3.25148176,1,True,-0.0009586076789063,-1.0409586076789064,GF-NIST,NIST ASD accuracy class C+ (<=18.0% on A_ki),0.07188200730612536,NIST ASD (astroquery) T5720,-1.0409586076789064,0.0,"graded against NIST ASD, which for Fe I in this regime is largely a COMPILATION — agreement proves no transcription error, not independence (RYA-760: FMW *is* NIST and VALD copies it)"
26,1,Fe 1,3310.64,3.241,-1.984,VALD3,1,,,,,,,,0,False,,-1.984,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.984,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3310.846,3.6025,-1.256,VALD3,1,,,,,,,,0,False,,-1.256,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.256,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3310.866,3.0173,-3.188,VALD3,1,,,,,,,,0,False,,-3.188,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-3.188,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3310.907,3.417,-2.156,VALD3,1,,,,,,,,0,False,,-2.156,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.156,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3311.195,3.0176,-2.215,VALD3,1,,,,,,,,0,False,,-2.215,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.215,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3311.449,0.9901,-4.492,VALD3,1,,,,,,,,0,False,,-4.492,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-4.492,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3311.986,3.2918,-5.082,VALD3,1,,,,,,,,0,False,,-5.082,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-5.082,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3312.222,2.9904,-1.706,VALD3,1,,,,,,,,0,False,,-1.706,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.706,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3312.4329999999995,3.6352,-4.093,VALD3,1,,,,,,,,0,False,,-4.093,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-4.093,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3312.592,3.6025,-2.258,VALD3,1,,,,,,,,0,False,,-2.258,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.258,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3312.698,2.8581,-1.564,VALD3,1,,,,,,,,0,False,,-1.564,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-1.564,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
26,1,Fe 1,3313.574,2.9904,-2.203,VALD3,1,,,,,,,,0,False,,-2.203,systematic:K07,no-tie->K07 (RYA-161 semi-empirical Kurucz systematic),0.2,VALD3,-2.203,0.0,"value confirmed against canonical_gf reference 'VALD3', but that reference publishes no per-line uncertainty we can cite and the line carries no NIST accuracy class — attributed, not graded. (NIST ASD itself is reachable again via astroquery; the lines1.pl CGI is broken only in its `unit` path — RYA-822.)"
