wave,symptom,fault_domain,mechanism,discriminator,fix
4621.6092,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.331 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4621.940 (depth 0.421) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4622.5454,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.551 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4623.096 (depth 0.567) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4623.0347,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4623.5981,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.502 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4623.096 (depth 0.567) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4624.081,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.502 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4623.579 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4625.0974,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.409 vs predicted 0.076 (x5.4) at the corr,ATOMIC-DATA,"log gf too weak, or an uncatalogued blend adds depth at this position","0.417 observed vs 0.076 predicted — the line is present and correctly placed, so this is not a positional error. Deeper than predicted has TWO explanations and this test does not separate them; a synthesis fit would","re-adjudicate log gf against NIST; if it holds, look for an uncatalogued blend by fitting the profile"
4626.1396,FEATURE-VERIFICATION: GF-GHOST: observed depth 0.536 vs predicted 0.054 (x9.9) at the corr,ATOMIC-DATA,"log gf too weak, or an uncatalogued blend adds depth at this position","0.540 observed vs 0.054 predicted — the line is present and correctly placed, so this is not a positional error. Deeper than predicted has TWO explanations and this test does not separate them; a synthesis fit would","re-adjudicate log gf against NIST; if it holds, look for an uncatalogued blend by fitting the profile"
4626.7768,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.589 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4626.188 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4627.5469,REW -4.883 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
4631.0638,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.503 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4630.561 (depth 0.201) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4631.4752,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4633.0369,REW -4.511 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
4633.7021,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4633.7773,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4634.7199,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4635.5497,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.294 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4635.844 (depth 0.601) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4635.6159,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4636.6698,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.514 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4637.184 IS in our catalogue (2 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4637.041,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.464 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4637.505 (depth 0.752) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4638.5381,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.523 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4638.015 (depth 0.745) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4641.2148,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4641.2833,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4641.8284,FEATURE-VERIFICATION: GF-GHOST-ABSENT: no absorption at the catalogued position (depth -0.,ATOMIC-DATA,"log gf far too strong, or the transition is assigned to the wrong species",nothing within 0.6 A has a depth resembling the predicted 0.119; observed at the position is 0.028,"re-adjudicate log gf against a NIST-graded source; if it survives, the species assignment is suspect"
4642.5844,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.340 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4642.244 (depth 0.121) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4643.1909,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4644.5128,REW -4.620 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
4646.3688,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4647.1788,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4647.9594,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.513 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4647.446 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4648.9635,FIT-PINNED: fitted sigma 0.0039 A sits on the instrumental floor 0.0039 A. No observed fea,UNKNOWN,,,
4649.8034,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.366 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4649.437 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4650.3144,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.495 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4649.819 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4651.0602,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.227 A from the catalogued p,ATOMIC-DATA,a real solar line missing from our list dominates the window,the dominant feature at 4651.287 (depth 0.760) has NO catalogue entry within 0.05 A — absence of a neighbour in our list is not absence in the spectrum,extend the IR line list from a graded source before measuring this region
4653.4299,FIT-PINNED: fitted sigma 0.0040 A sits on the instrumental floor 0.0040 A. No observed fea,UNKNOWN,,,
4653.4886,FIT-PINNED: fitted sigma 0.0040 A sits on the instrumental floor 0.0040 A. No observed fea,UNKNOWN,,,
4656.1751,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits +0.298 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4656.473 IS in our catalogue (1 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
4656.4519,FIT-PINNED: fitted sigma 0.0040 A sits on the instrumental floor 0.0040 A. No observed fea,UNKNOWN,,,
4657.3185,FIT-PINNED: fitted sigma 0.0040 A sits on the instrumental floor 0.0040 A. No observed fea,UNKNOWN,,,
4657.5848,FIT-PINNED: fitted sigma 0.0040 A sits on the instrumental floor 0.0040 A. No observed fea,UNKNOWN,,,
4658.3045,REW -4.813 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
4660.4254,FIT-PINNED: fitted sigma 0.0040 A sits on the instrumental floor 0.0040 A. No observed fea,UNKNOWN,,,
4660.8867,FIT-PINNED: fitted sigma 0.0040 A sits on the instrumental floor 0.0040 A. No observed fea,UNKNOWN,,,
4661.3197,FIT-PINNED: fitted sigma 0.0040 A sits on the instrumental floor 0.0040 A. No observed fea,UNKNOWN,,,
4661.5344,FIT-PINNED: fitted sigma 0.0040 A sits on the instrumental floor 0.0040 A. No observed fea,UNKNOWN,,,
4661.9702,FIT-PINNED: fitted sigma 0.0040 A sits on the instrumental floor 0.0040 A. No observed fea,UNKNOWN,,,
4663.1782,FIT-PINNED: fitted sigma 0.0040 A sits on the instrumental floor 0.0040 A. No observed fea,UNKNOWN,,,
4664.7174,REW -4.712 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
4664.7679,REW -4.712 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
4664.8432,REW -4.714 above the -4.9 saturation ceiling — the EW->abundance inversion is ill-conditio,METHOD,EW->abundance inversion runs on the flat part of the curve of growth,REW above -4.9; the line itself is real and well measured,"measure by synthesis, which uses the profile shape rather than inverting EW"
4665.2438,FEATURE-VERIFICATION: BLEND-DOMINATED: deepest feature sits -0.453 A from the catalogued p,METHOD,integration window wide enough to swallow a KNOWN neighbour,the dominant feature at 4664.791 IS in our catalogue (3 entry/entries within 0.05 A),"narrow the window, or measure by profile fitting/synthesis which models the neighbour instead of integrating over it"
